id,a,o,f,ZT
65,羊棒骨,招牌,1,5
66,烩面,好吃,1,5
66,汤,很鲜,1,5
67,面皮,薄,1,5
67,面皮,很有味,1,5
68,服务员,没打招呼,0,4
69,,特别好吃,1,5
69,烩面,好吃,1,5
70,羊蹄,超好吃,1,5
70,羊蹄,软糯脱骨,1,5
70,辣味,恰到好处,1,5
71,烩面,不错,1,5
71,店里,很多回头客,1,5
72,骨髓,香浓醇厚,1,5
72,羊棒骨,满满幸福感,1,5
73,烩面,加鸡蛋和豆皮,2,5
73,烩面,加点辣椒,2,5
73,烩面,加点醋,2,5
73,烩面,味道不错,1,5
74,面馆,实惠,1,5
74,羊棒骨,香,1,5
74,面馆,值得品尝,1,5
75,羊头,趁热吃很好吃,1,5
75,价格,实惠,1,5
75,回购,会继续,1,5
76,大碗烩面,一股抹布味,0,5
76,大碗烩面,不会再去了,0,5
77,羊棒骨,美味极了,1,5
77,隔壁桌羊头,看上去也非常诱人,1,5
78,羊头,软烂,1,5
78,顾客,排队买了打包,2,5
79,味道,正宗,1,5
79,面量,很大,1,5
79,价格,实惠,1,5
79,,送软饮,1,5
79,体验,非常好,1,5
