id,a,o,f,ZT
48,环境,还可以,1,3
48,中午人,不是很多,1,3
49,先生家私房麻酱凉皮,挺爽,1,5
49,腊汁肉夹膜,挺爽,1,5
49,冰镇酸梅汤,挺爽,1,5
50,工作餐,味道还不错,1,5
50,整体口感,蛮不错,1,5
50,打包,精致细心,1,5
51,店家,精致细心,1,6
51,工作餐,必备,1,6
52,腊汁肉夹膜,没有肥肉,1,5
52,腊汁肉夹膜,都是瘦肉,1,5
52,腊汁肉夹膜,好赞,1,5
53,传统凉皮,大吃一惊,1,5
53,纸盒子,不会漏,1,5
54,店主,有爱,1,4
54,薄荷糖,去味,1,4
55,凉皮,数一数二的好吃,1,5
56,双拼牛筋面凉皮,必须点,1,5
56,双拼牛筋面凉皮,太刺激,1,5
57,吃一碗,必配肉夹馍,1,5
57,吃一碗,爽快,1,5
58,口味,9分,1,5
58,凉皮,这么好吃,1,5
59,凉皮,鸡肋,0,5
60,凉皮店,改变看法,1,5
61,三包酱汁,搭配,1,5
61,纯肉烤肠,加,1,5
62,食物口味,9分以上,1,5
62,食物口味,绝不吝啬,1,5
63,食物,产生改变,1,5
64,看到图片,想再吃一碗,1,5
64,看到图片,冲动,1,5
65,建议,点我点的这个,1,7
65,酸辣口味,搭配,1,7
65,肉夹馍,搭配,1,7
65,烤肠,搭配,1,7
66,凉皮,棒棒哒,1,5
67,料包,独立包装,1,5
67,料包,根据口味调整,1,5
68,凉皮,香味酸辣,1,5
69,先生家私房麻酱凉皮,娜比vlog推荐,2,5
70,料包,自己调整,1,5
70,料包,适合我,1,5
71,肉夹馍面饼,不是酥脆,0,5
71,肉夹馍面饼,像厚的发面饼,0,5
72,凉皮先生,忘了给我酱包,0,5
72,凉皮先生,喜欢,1,5
73,凉皮先生家的味道,喜欢,1,5
73,夏天来一碗,清爽,1,5
74,凉皮,味美,1,5
74,肉夹馍,不腻,1,5
75,之前,点外卖吃,2,6
75,来店里吃,吃一次,2,6
76,和男朋友一起,去吃的,2,5
76,还点,南瓜饼和墨鱼丸,2,5
77,味道,怎么样,2,5
77,有木有食欲,你们自己看图片,2,5
78,凉皮先生家,好吃,1,5
79,凉皮和牛筋面两掺,要了一份,2,5
80,麻酱加上辣椒油,有食欲,1,5
81,包装,统一标准,1,6
81,配料,单独包装,1,6
81,包装,专业干净,1,6
82,口味,不属于特别辣,2,5
82,麻酱味道,不错,1,5
83,口味,可以选择,1,5
83,配料,新鲜,1,5
83,酸味,奇怪,0,5
83,黄瓜丝,脆,1,5
83,黄瓜丝,没有糠,1,5
84,,好久没吃凉皮了,2,6
84,,看到人家吃,2,6
84,,自己也叫了个外卖,2,6
85,凉皮,合胃口,1,5
85,凉皮,非常劲道,1,5
85,作料,够味儿,1,5
86,口号,不只是做凉皮,2,5
86,饭,非常非常一般,0,5
87,送餐,慢了20分钟,0,6
