id,a,o,f,ZT
48,咔滋鱼排,没有腥味,1,5
49,鱼你在一起,位于合景魔方负一层,2,2
50,米饭,可以续,1,5
50,米饭,质量好,1,5
50,米饭,软硬合适,1,5
51,套餐,带两个素菜,2,5
51,,番茄巴沙鱼,2,5
52,麻辣拌,大概6-7种菜,2,5
53,环境,明厨明档,1,3
53,环境,干净整洁,1,3
53,就餐区域,宽敞明亮,1,3
53,就餐区域,安静,1,3
53,餐椅,舒服,1,3
54,公举番茄巴沙鱼,浓郁番茄汤底,1,5
54,公举番茄巴沙鱼,鱼块+配菜,1,5
54,公举番茄巴沙鱼,减脂期晚餐合适,1,5
54,公举番茄巴沙鱼,份量足,1,5
54,公举番茄巴沙鱼,非常推荐,1,5
55,巴沙鱼,没有刺,1,5
55,巴沙鱼,可以大口吃,1,5
55,巴沙鱼,不会被刺扎到,1,5
56,藤椒味,嘴麻木,0,5
57,圆生菜,脆脆的,1,5
57,圆生菜,入味,1,5
58,,特别好吃,1,5
58,,很喜欢,1,5
59,环境,差不多,2,3
59,服务,没有任何,0,3
60,青花椒酸菜鱼,味道还可以,1,5
60,青花椒酸菜鱼,挺下饭,1,5
60,青花椒酸菜鱼,越吃越辣,1,5
61,配菜,比较多,1,5
61,鱼片,量不多,0,5
61,鱼片,没吃几片就没了,0,5
62,番茄味巴沙鱼,好吃,1,5
62,青花椒味巴沙鱼,好吃,1,5
63,味道,好,1,5
63,环境,好,1,5
64,口感,还可以,1,5
64,环境,还可以,1,5
64,服务,还可以,1,5
64,各方面,对得起这个价格,1,5
65,口味,不错,1,5
65,口味,很好吃,1,5
65,收费,实惠,1,5
65,位置,离得近,1,5
65,评价,好评,1,5
66,收费,不贵,1,5
66,鱼肉,新鲜,1,5
66,米饭,免费续,1,5
66,食材,新鲜,1,5
66,位置,很明显,1,5
67,,喜欢,1,5
67,,每次,1,5
67,,推荐,1,5
68,,爱,1,5
68,,很多次,1,5
68,,常来,1,5
69,服务,超级超级好,1,4
69,味道,非常棒,1,4
69,味道,强推,1,4
70,店内,卫生干净,1,5
70,服务态度,好,1,5
70,菜品,好吃,1,5
71,环境,好,1,3
71,交通,方便,1,3
71,口味,很好吃,1,3
72,服务,不错,1,4
72,环境,干净卫生,1,4
72,味道,也不错哈,1,4
73,蛋香浓汤鱼,好吃,1,5
73,蛋香浓汤鱼,爱吃,1,5
73,蛋香浓汤鱼,推荐,1,5
74,价格,合适,1,1
74,量,大,1,1
74,配菜,多,1,1
74,店内,干净,1,1
75,店内环境,好,1,4
75,店员们,热情,1,4
75,,好吃,1,4
75,店内环境,很好,1,4
75,店员们,热情,1,4
76,,经常光顾,2,3
76,环境,干净卫生,1,3
76,服务,上餐快,1,3
76,服务,好,1,3
76,,推荐,1,3
77,菜品,好,1,5
77,菜品,口感好,1,5
77,服务,工作人员服务棒,1,5
78,酸菜鱼,味道很正宗,1,5
78,酸菜鱼,物美价廉,1,5
78,米饭,很不错,1,5
79,本店,环境优美,1,3
79,食材,新鲜,1,3
79,味道,一级棒,1,3
79,本店,值得推荐,1,3
80,,好吃,1,5
80,,好吃,1,5
80,,好吃,1,5
81,味道,很好,1,5
81,环境,干净,1,5
81,菜品,新鲜,1,5
82,味道,很好,1,5
82,米饭,好吃,1,5
83,口味儿,非常好,1,5
83,分量,特别足,1,5
83,喜欢吃,非常喜欢,1,5
83,,下次还来,1,5
84,鱼,新鲜,1,5
84,菜品,爽口,1,5
84,米饭,现煮,1,5
84,,推荐,1,5
85,菜品,好,1,5
85,服务,好,1,5
85,地理位置,好找,1,5
85,菜品味道,不错,1,5
86,服务,好,1,4
86,环境,不错,1,4
86,菜品,味道好,1,4
86,鱼,好吃,1,4
86,水煮肉,好吃,1,4
87,老坛酸菜鱼,好吃,1,5
87,青椒酸菜鱼,好吃,1,5
88,适合,东北宝宝吃,1,5
88,爱吃,好吃,1,5
89,酸菜鱼,特别好吃,1,5
89,米饭,好吃,1,5
89,米饭,不限量,1,5
89,两个人吃,足够了,1,5
89,推荐,十分,1,5
90,鱼肉,新鲜可口,1,5
90,米饭,香,1,5
90,价格,实惠,1,5
91,崇文门魔方店,团购套餐很划算,1,5
91,人员,热情,1,5
91,鱼,嫩,1,5
92,,很好吃,1,5
92,体验,很不错,1,5
92,招商银行优惠,可以使用,2,5
92,,非常划算,1,5
92,,还会再来,1,5
93,,超级划算,1,1
93,四个人,吃得很好,1,1
93,,才一百多元,1,1
93,服务,超级好,1,1
94,位置,很好找,1,2
95,米饭,非常好吃,1,5
95,一家店,特别满意,1,5
96,量,很大,1,5
97,番茄巴沙鱼,味道很浓郁,1,5
97,米饭,很下饭,1,5
98,环境,好,1,3
98,服务,好,1,3
98,卫生,好,1,3
98,味道,好,1,3
98,米饭,免费续,1,3
98,大众点评团券,更优惠,1,3
