id,a,o,f,ZT
83,一站式美食体验,啥都有,1,5
84,每道菜,味道到位,1,5
84,腊八蒜炒肚条,印象深刻,1,5
84,腊八蒜炒肚条,值得推荐,1,5
85,红烧肉炖大白菜,东北菜感觉,1,5
85,红烧肉炖大白菜,肉炖的很烂,1,5
85,红烧肉炖大白菜,入味,1,5
86,小馆子,湘菜馆、涮肉馆、饺子馆一体,2,2
86,小馆子,不知道是一家还是三家,2,2
87,炒菜,菜色好,1,5
87,炒菜,味道一般般,0,5
87,小馆子,口重的人适合去吃,1,5
88,鲅鱼饺子,推荐,1,5
88,羊肉饺子,未提及具体评价,2,5
88,三鲜饺子,未提及具体评价,2,5
89,就餐环境,不要追求,0,3
89,人手,明显不够,0,3
90,餐厅,有四合院风情,1,3
91,菜色,种类繁多,1,3
91,座位,室内室外都有,1,3
92,食材,新鲜,1,5
92,荤素,搭配,1,5
92,猪肉,未提及具体评价,2,5
92,牛肉,未提及具体评价,2,5
92,素馅水饺,未提及具体评价,2,5
92,锅贴,未提及具体评价,2,5
92,盖饭,未提及具体评价,2,5
92,菜色,齐全,1,5
93,香辣口味,符合一般大众口味,1,5
93,清蒸口味,符合一般大众口味,1,5
93,家常口味,符合一般大众口味,1,5
94,包间,备有6,1,3
94,私有空间,可提供10人以上就餐,1,3
95,氛围,详细,1,3
96,味道,可以,1,5
97,味道,正宗,1,5
97,干锅,好吃,1,5
97,干锅,香辣香辣,1,5
98,店面,不太大,0,3
98,店面,别有洞天,1,3
99,小院子,天气暖和的时候在院子里吃,1,3
100,牛蛙,味道最好,1,5
100,牛蛙,新鲜,1,5
100,牛蛙,辣度比较合适,1,5
100,牛蛙,口感鲜嫩,1,5
101,干锅肥肠,清理的挺干净,1,5
101,干锅肥肠,没有肥油,1,5
101,干锅肥肠,炸的比较焦,1,5
101,干锅肥肠,有嚼劲,1,5
101,干锅肥肠,有肥肠的香味,1,5
102,火爆腰花,太闲了,0,5
102,火爆腰花,口感有些硬,0,5
103,干煸四季豆,味道不错,1,5
103,干煸四季豆,口感和四川吃到的一样,1,5
