id,a,o,f,ZT
49,回族,视斋月为最尊贵、最吉庆、最快乐的月份,1,7
50,斋月期间,除病人、婴幼儿、哺乳期妇女喂乳孩子外,2,7
51,男12岁、女9岁以上穆斯林,于黎明前吃饱喝足,2,7
52,封斋,目的让人们体验饥饿和干渴的痛苦,2,7
53,封斋,穆斯林逐步养成坚忍、刚强、廉洁的美德,1,7
54,男女老少,换上新衣服,1,7
55,清真寺,回族群众聚会和活动的场所,2,2
56,节日,家家户户炸馓子、油香等富有民族风味的传统食品,1,7
57,,祝全世界的穆斯林朋友们节日快乐,1,7
58,清真寺的建筑和构造,吸引人,1,3
59,清真寺,神圣,1,7
59,,做礼拜,2,7
60,牛街清真寺,备受关注,1,5
61,花市清真寺,宋教仁、蔡元培曾在此议事,2,7
62,花市清真寺,不如牛街清真寺大肆炒作,0,5
63,花市清真寺,古朴典雅,1,3
63,花市清真寺,让人震撼,1,3
64,,挺知名,1,2
65,伊斯兰教祷告的地方,不让参观,0,5
66,,带娃逛游,2,4
67,规划,周全,1,4
67,清真寺和火神庙,收尾,2,4
68,,历史悠久,1,7
68,,始建于明朝永乐十三年,1,7
69,,为北京原有敕建四大清真名寺之一,1,7
70,,四大名寺之说,1,7
70,花市清真寺,存在,2,7
70,牛街礼拜寺,存在,2,7
70,安内二条普寿寺,已不存,0,7
70,锦什坊街法明寺,存在,2,7
71,花市清真寺,很有名,1,5
71,花市清真寺,古蹟建築,1,5
72,門口的老大爺,不讓進,0,4
73,只能在外面看一下,只能在外面,0,4
74,清真寺,文化底蕴很强,1,7
75,门口,不大,2,3
75,里面,宽敞,1,3
76,人,不少,1,5
76,,有肉粥喝,2,5
77,花市清真寺,东城区西花市大街80号,2,2
78,花市清真寺,首都城区四大古寺之一,1,5
79,花市清真寺,建造御碑亭,1,5
80,院子,幽静,1,3
80,院子,神秘,1,3
80,院子,特别,1,3
81,花市清真寺,始建于明朝永乐1415年,2,5
82,花市清真寺,北京原有敕建四大清真名寺之一,1,5
83,花市清真寺,现存木匾,1,5
83,花市清真寺,现存牌匾,1,5
84,花市清真寺,保留御赐碑,1,5
85,花市这一带,民族宗教融合的还是相当不错,1,3
86,附近,遍地开花不少清真餐馆,1,3
87,规模,比不了牛街的那边的规模大,0,3
88,参观,不让进,0,5
88,非穆斯林,不得参观,0,5
88,门口,可以看看,2,5
89,肉,非常棒,1,5
89,肉,口感也好,1,5
89,肉,自己卷,2,5
90,位置,离住的酒店很近,1,2
90,周围,有清真的饭店和小吃,1,2
91,排队买东西,不少人,1,2
91,门,开着,2,2
92,参观,不可以,0,4
93,清真寺,很神秘,1,5
94,老景点,挺有历史,1,5
95,,还有一部分为餐厅一部分菜市场,2,2
96,经营范围,基本都有,1,5
97,牛羊肉片,方便,1,5
97,牛羊肉,各种都有,1,5
97,丸子,有,1,5
97,豆制品,有,1,5
97,蔬菜,有,1,5
97,主食,有,1,5
97,一站式,全买齐,1,5
98,平时,没见什么人进出,0,2
98,花市大街,闹中取静,1,2
98,清净地,有,1,2
98,清净地,很不错,1,2
99,包子,还可以,1,5
99,包子,喜欢茴香牛肉酸豆角,1,5
100,豆腐脑,好吃,1,5
100,豆腐脑,实一点,1,5
100,豆腐脑,口感好,1,5
101,大殿顶,新装修完,2,3
101,大殿顶,黄色新琉璃瓦,2,3
102,男沐浴室以东,盖了卫生间,2,3
102,两间房,连着,2,3
102,两间房,一道门,2,3
103,大修,正在挑顶子,2,4
103,开放,8月上旬,2,4
104,恐雀木,极其有名,1,7
104,大殿顶,任何鸟类不敢落,1,7
105,里面人,不是很和善,0,4
105,大叔,瞪眼,0,4
106,宗教,讲与人为善,2,7
106,宗教,应该包容,2,7
107,清真寺,跑进去看看,2,2
108,院子,很小,2,3
108,照片,许多,1,3
109,礼拜的地方,有大棉门帘子,2,3
109,外面,好多双鞋,2,3
110,屋子,分成两个,2,3
110,牌子,挂着,2,3
111,位置,与众不同,1,2
111,位置,临街朝北,1,2
112,新景家园,不知道是好还是不好,2,2
113,花市清真寺,号称北京三大清真寺之首,2,5
114,环境,有卖灌肠的老头,2,3
