id,a,o,f,ZT
29,亮点,深夜别人家都熄灯了,1,6
29,亮点,曹家亮着灯,1,6
29,亮点,曹雪芹正在屋内埋头苦读,1,6
29,亮点,用心写作,1,6
29,亮点,很是形象生动,1,6
30,北京曹雪芹纪念馆,位于海淀区四季青乡正白旗村,2,2
30,北京曹雪芹纪念馆,是曹雪芹晚年居住的地方,2,2
31,馆藏,主要有与曹雪芹身世相关的文物,2,5
32,,石磨,2,3
32,,水井,2,3
32,,屋后的菜地,2,3
32,乡村田园风光,悠闲,1,3
33,纪念馆,没有任何遗迹可寻,0,3
33,纪念馆,现代,2,3
34,馆内,五个展室,2,5
34,展室,用图片文字,2,5
34,展室,很少的实物,0,5
35,展馆,两进院,2,3
35,展馆,西垮院,2,3
35,展馆,一进院及西跨院,2,3
35,院落,只有北房及东侧的小花园,2,3
35,北房,非参观区,2,3
36,内容环境,太过粗略简单,0,5
36,内容环境,不足以表达对一代文豪的敬仰,0,5
36,内容环境,不足以对作家的了解,0,5
37,曹雪芹故居,从小就听说,2,2
37,曹雪芹故居,重建,2,2
38,院落,不大,0,2
38,展出,好多是红楼梦有关,2,2
38,人,不多,2,2
38,预约,可以,2,2
38,预约,不预约也能进,2,2
39,浏览,别有一番滋味,1,6
40,占地面积,790平方米,2,3
40,建筑面积,439平方米,2,3
41,,还以为是偶遇了古代时的桃林深处的世外桃源的一户人家,1,5
42,,明明没有来过,2,4
42,脚步,很轻车熟路的往里走,1,4
43,曹雪芹故居纪念馆,位于磁器口十字路口东北处,2,2
44,二进院落,展示了曹雪芹在北京东城生活的经历,1,5
45,二进院落,设有三个展厅,1,5
46,展览,有相关的老照片、老物件、景泰蓝等,1,5
47,小铺,经营有曹雪芹故居纪念馆文创商品,1,3
48,曹雪芹故居纪念馆,坐落于北京东城磁器口,2,2
49,曹雪芹纪念馆,位于东城区磁器口附近,2,2
49,十七间房四合院,亲戚安排,2,2
50,小院,不大,0,3
50,展览形式,巧妙设计创新,1,3
51,展览,图文介绍,1,5
51,,文创展陈,1,5
51,展览,历史记录,1,5
51,展览,蕴含传统文化,1,5
52,曹雪芹故居地址,唯一有史料记载有依据可查,1,2
52,,蒜市口“十七间半”,1,2
53,选址重修,非完全,0,3
53,建筑物,完全翻新,0,3
53,原先的痕迹,没什么,0,3
54,面积,不算大,0,5
54,展览,依据红楼梦里的一些衣食生活方式内容,1,5
54,,精美器皿展示,1,5
55,路过,可以看看,1,4
55,门口扫码,可进,1,4
55,特意来逛,没什么必要,0,4
56,到达时间,比较晚,0,6
56,看得,比较潦草,0,6
57,曹雪芹纪念馆,有红楼的活动,1,5
57,曹雪芹纪念馆,可以盖章,1,5
57,曹雪芹纪念馆,参与小游戏,1,5
58,植物园,不错,1,5
58,植物园,珍稀物种比较多,1,5
59,曹雪芹纪念馆,欣然前往,1,2
60,曹雪芹纪念馆,不是很大,0,5
60,曹雪芹纪念馆,参观的人也并不多,0,5
60,展览设计,很有新意,1,5
60,展览设计,图文并茂,1,5
60,展览设计,很容易被吸引,1,5
60,展览设计,不觉得枯燥,1,5
61,曹雪芹纪念馆,生活起居都有展示,1,5
61,曹雪芹纪念馆,值得一看,1,5
62,曹雪芹故居纪念馆,复建,2,3
63,曹雪芹故居纪念馆,包括三进院落,2,2
63,曹雪芹故居纪念馆,占地790平方米,2,2
64,曹雪芹故居纪念馆,陈列文物,2,5
64,曹雪芹故居纪念馆,陈列资料,2,5
64,曹雪芹故居纪念馆,陈列展品,2,5
65,曹雪芹故居纪念馆,展示生活环境,2,5
65,曹雪芹故居纪念馆,展示文学成就,2,5
66,曹雪芹故居纪念馆,闭馆,0,4
66,曹雪芹故居纪念馆,重新开门,2,4
67,曹雪芹故居纪念馆,刚改造完,2,4
67,曹雪芹故居纪念馆,开放时间不长,2,4
68,景点,比较新,1,2
68,地方,不大,0,2
69,公众号,没通知闭馆,0,4
70,14岁-19岁时期的青春住所,这可是,2,5
71,国风工坊,可以自己做很多非遗手工艺品,1,6
72,展馆,很小,0,5
72,东西,仿古复建,2,5
72,,路过可以顺便去看看,2,5
73,名人故居,修复开放,1,4
73,,不需要预约,1,4
73,,扫码关注就可以进去参观,1,4
74,和预想的,不太一样,0,5
74,,看不太懂,0,5
74,小院子,漂亮,1,5
75,,参观的人不能多了,0,5
75,,很容易碰到展品,0,5
76,曹雪芹故居纪念馆,看见,2,2
77,门口保安,让扫公众号关注后方可免费进入参观,2,4
78,场馆,不是很大,2,3
79,里面,讲了很多红楼梦提到的故事器具食物,2,5
80,还原,栩栩如生,1,6
80,还原,生动有趣,1,6
81,交通,非常便捷,1,2
82,展览内容,红楼梦章节内容展示,1,5
82,展览内容,曹雪芹故居历史沿革,1,5
82,展览内容,室内布局,1,5
83,展览亮点,声光影效果结合起来,1,6
83,展览亮点,互动性很强,1,6
84,预约,不用预约,1,4
84,预约,门口扫公众号关注,1,4
84,预约,免费参观,1,4
84,预约,人不多,1,4
84,预约,每天四个时间点有讲解,1,4
85,展览亮点,没有什么文物佐证,0,5
86,tips,一定要看,1,6
87,博物馆,静谧的小众,2,2
88,小草坪,鲜明,1,3
88,环境,有明显的对比,1,3
89,展览内容,不是很丰富,0,5
89,博物馆,有些味道,0,5
90,展览内容,展示了曹家的兴衰和红楼梦故事中一些事件灵感的来源,2,5
91,博物馆,不建议特意来打卡,0,5
91,博物馆,遛弯或者CITYWALK可以来看看,2,5
92,展览馆,有很多摄像头,2,4
92,展览馆,不能带饮料,0,4
93,小四合院,挺有意思,1,3
93,小四合院,可以消磨20分钟到半小时,2,3
94,文创产品,没开门,0,6
94,纪念品,没办法买,0,6
95,交通,还算好找,1,2
95,,广渠门内大街,1,2
95,,地铁磁器口站,1,2
95,,普仁医院后身,1,2
96,展览内容,文献唯一记载,1,5
96,,曹雪芹住过的旧地,1,5
97,展览,有关于红楼的东西,1,5
97,展览,有关于曹家家世的史实,1,5
98,展览亮点,看红楼的介绍,1,5
98,展览亮点,按照怡红院的描述设计的展陈,1,5
99,第一展室,关于江南风物的短片,1,5
100,,光影互动形式,1,6
100,,红楼梦创作的时空,1,6
101,老北京南城蒜市口的历史影像,立体呈现,1,5
102,以前,不能随便进,0,2
103,磁器口,还有幽静的小院,1,2
104,曹雪芹故居纪念馆,东面,2,2
105,纪念馆,简单,0,2
106,曹雪芹故居纪念馆手工坊,做了这个扇子,2,5
107,交通,一出来就是,2,2
108,展览内容,只有几间屋,0,5
108,展览内容,蒜市口介绍,2,5
109,展览内容,没什么亮点,0,5
109,夏食和珍宝,很上相,1,5
110,展览亮点,有讲解,1,6
110,自己瞎逛,强,1,6
